,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,3,False,False,False,False,1,0.16666666666666666,0.0,0.0,0.16666666666666666,0.00416666666,0.1629781723022461,0.0,0.016001462936401367,-3.0805260818057634,0.08922998,0.7582868113790697,0.3,-3.0805260818057634
1,3,False,False,False,False,2,0.16666666666666666,0.0,0.0,0.16666666666666666,0.00833333332,0.17195892333984375,0.0,0.0,-3.0949569862831177,0.089227304,0.7598731661967908,0.3,-6.175483068088881
2,3,False,False,False,False,3,0.16666666666666666,0.0,0.0,0.16666666666666666,0.01249999998,0.18198275566101074,0.0,0.0,-3.121111395547151,0.09003064,0.7573149755770693,0.3,-9.296594463636032
3,3,False,False,False,False,4,0.16666666666666666,0.0,0.0,0.16666666666666666,0.01666666664,0.19095110893249512,0.0,0.0,-3.0208690424818845,0.09219598,0.7612201866943574,0.3,-12.317463506117916
4,3,False,False,False,False,5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0208333333,0.1999828815460205,0.0,0.0,-2.874012837160605,0.09295187,0.7601762615068586,0.3,-15.19147634327852
5,3,False,False,False,False,6,0.16666666666666666,0.0,0.0,0.16666666666666666,0.024999999959999998,0.21166491508483887,0.0,0.0,-2.882010196040652,0.094436675,0.7661664161451888,0.3,-18.073486539319173
6,3,False,False,False,False,7,0.16666666666666666,0.0,0.0,0.16666666666666666,0.029166666619999997,0.2216954231262207,0.0010294914245605469,0.0,-2.790432446657221,0.09740569,0.7736425583394443,0.3,-20.863918985976394
7,3,False,False,False,False,8,0.16666666666666666,0.0,0.0,0.16666666666666666,0.033333333279999995,0.2476954460144043,0.0,0.01700568199157715,-2.656467001768131,0.10019288,0.7781377800974649,0.3,-23.520385987744525
8,3,False,False,False,False,9,0.16666666666666666,0.0,0.0,0.16666666666666666,0.037499999939999994,0.25669217109680176,0.0,0.0,-2.603282777723885,0.10066176,0.7752894566260234,0.3,-26.12366876546841
9,3,False,False,False,False,10,0.16666666666666666,0.0,0.0,0.16666666666666666,0.04166666659999999,0.26770830154418945,0.0,0.0,-2.7688603520955484,0.09949562,0.7795171323449226,0.3,-28.892529117563956
