,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,6,False,False,False,False,1,0.1111111111111111,0.0,0.0,0.4444444444444444,0.00416666666,0.14407563209533691,0.0,0.015994787216186523,-0.8222941767224027,0.25932172,0.5137268237908394,0.3,-0.8222941767224027
1,6,False,False,False,False,2,0.1111111111111111,0.0,0.0,0.4444444444444444,0.00833333332,0.15508389472961426,0.0,0.0,-0.7975861553313248,0.25932172,0.5067302653743099,0.3,-1.6198803320537274
2,6,False,False,False,False,3,0.1111111111111111,0.0,0.0,0.4444444444444444,0.01249999998,0.16308212280273438,0.0,0.0,-0.7995045071095517,0.25932172,0.5018900655549415,0.3,-2.4193848391632793
3,6,False,False,False,False,4,0.1111111111111111,0.0,0.0,0.4444444444444444,0.01666666664,0.17405104637145996,0.0,0.0,-0.7129964523199146,0.25932172,0.4971066950037383,0.3,-3.1323812914831937
4,6,False,False,False,False,5,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0208333333,0.1840815544128418,0.0,0.0,-0.7951491116539844,0.25932172,0.49451548980152277,0.3,-3.927530403137178
5,6,False,False,False,False,6,0.1111111111111111,0.0,0.0,0.4444444444444444,0.024999999959999998,0.19308066368103027,0.0,0.0,-0.7404948399978736,0.25932172,0.4872610728054461,0.3,-4.668025243135052
6,6,False,False,False,False,7,0.1111111111111111,0.0,0.0,0.4444444444444444,0.029166666619999997,0.20308160781860352,0.0,0.0,-0.71161407851782,0.25932172,0.4850818737300251,0.3,-5.3796393216528715
7,6,False,False,False,False,8,0.1111111111111111,0.0,0.0,0.4444444444444444,0.033333333279999995,0.22907519340515137,0.0,0.017005443572998047,-0.6783280067554082,0.26074904,0.47997304604239854,0.3,-6.05796732840828
8,6,False,False,False,False,9,0.1111111111111111,0.0,0.0,0.4444444444444444,0.037499999939999994,0.2380819320678711,0.0,0.0,-0.6732683230980836,0.26074904,0.47858542096737994,0.3,-6.731235651506363
9,6,False,False,False,False,10,0.1111111111111111,0.0,0.0,0.4444444444444444,0.04166666659999999,0.2500762939453125,0.0,0.0,-0.8788183653883272,0.26074904,0.4751017308433779,0.3,-7.610054016894691
10,6,False,False,False,False,11,0.1111111111111111,0.0,0.0,0.4444444444444444,0.04583333325999999,0.26204729080200195,0.0,0.0,-0.6970469685803139,0.26074904,0.47427332719942705,0.3,-8.307100985475005
11,6,False,False,False,False,12,0.1111111111111111,0.0,0.0,0.4444444444444444,0.04999999991999999,0.2710752487182617,0.0,0.0,-0.7772850234030496,0.26074904,0.47524216357733856,0.3,-9.084386008878054
12,6,False,False,False,False,13,0.1111111111111111,0.0,0.0,0.4444444444444444,0.05416666657999999,0.2830479145050049,0.0,0.0,-0.7051372601295953,0.26074904,0.4734690131121118,0.3,-9.789523269007649
13,6,False,False,False,False,14,0.1111111111111111,0.0,0.0,0.4444444444444444,0.058333333239999986,0.29207634925842285,0.0,0.0,-0.7034312345602234,0.26074904,0.4676612247711334,0.3,-10.492954503567873
14,6,False,False,False,False,15,0.1111111111111111,0.0,0.0,0.4444444444444444,0.062499999899999985,0.31807518005371094,0.0,0.016971826553344727,-0.6942023214461797,0.26305607,0.4611232661645263,0.3,-11.187156825014053
15,6,False,False,False,False,16,0.1111111111111111,0.0,0.0,0.4444444444444444,0.06666666655999999,0.3280811309814453,0.0,0.0,-0.720964753930589,0.26305607,0.4542758387055457,0.3,-11.908121578944643
16,6,False,False,False,False,17,0.1111111111111111,0.0,0.0,0.4444444444444444,0.07083333321999999,0.337083101272583,0.0,0.0,-0.6922447260858215,0.26305607,0.44583720915713454,0.3,-12.600366305030464
17,6,False,False,False,False,18,0.1111111111111111,0.0,0.0,0.4444444444444444,0.07499999987999999,0.34708142280578613,0.0,0.0,-0.685601960871699,0.26305607,0.4385466582794073,0.3,-13.285968265902163
18,6,False,False,False,False,19,0.1111111111111111,0.0,0.0,0.4444444444444444,0.07916666653999999,0.35708069801330566,0.0,0.0,-0.7093311755591212,0.26305607,0.4346163757057821,0.3,-13.995299441461285
19,6,False,False,False,False,20,0.1111111111111111,0.0,0.0,0.4444444444444444,0.08333333319999998,0.36608123779296875,0.0,0.0,-0.6189924737152948,0.26305607,0.4299484669184437,0.3,-14.61429191517658
20,6,False,False,False,False,21,0.1111111111111111,0.0,0.0,0.4444444444444444,0.08749999985999998,0.3760833740234375,0.0,0.0,-0.7380823484854241,0.26305607,0.4256382376427051,0.3,-15.352374263662004
21,6,False,False,False,False,22,0.1111111111111111,0.0,0.0,0.4444444444444444,0.09166666651999998,0.40207958221435547,0.0,0.015991687774658203,-0.7707573910303922,0.24146655,0.41976375342143846,0.3,-16.123131654692397
22,6,False,False,False,False,23,0.1111111111111111,0.0,0.0,0.4444444444444444,0.09583333317999998,0.4130825996398926,0.0,0.0,-0.7398302067856366,0.24146655,0.41817185340977603,0.3,-16.862961861478034
23,6,False,False,False,False,24,0.1111111111111111,0.0,0.0,0.4444444444444444,0.09999999983999998,0.42208099365234375,0.0,0.0,-0.7269026478261518,0.24146655,0.4134510958647809,0.3,-17.589864509304185
24,6,False,False,False,False,25,0.1111111111111111,0.0,0.0,0.4444444444444444,0.10416666649999998,0.43108105659484863,0.0,0.0,-0.6990889525121678,0.24146655,0.41250460903163194,0.3,-18.28895346181635
25,6,False,False,False,False,26,0.1111111111111111,0.0,0.0,0.4444444444444444,0.10833333315999998,0.4420814514160156,0.0,0.0,-0.7180193945727121,0.24146655,0.4088726664867685,0.3,-19.006972856389062
26,6,False,False,False,False,27,0.1111111111111111,0.0,0.0,0.4444444444444444,0.11249999981999997,0.4510481357574463,0.0,0.0,-0.6899341116962805,0.24146655,0.4042898860517431,0.3,-19.696906968085344
27,6,False,False,False,False,28,0.1111111111111111,0.0,0.0,0.4444444444444444,0.11666666647999997,0.4600818157196045,0.0,0.0,-0.6023821314588022,0.24146655,0.3988944578906046,0.3,-20.299289099544147
28,6,False,False,False,False,29,0.1111111111111111,0.0,0.0,0.4444444444444444,0.12083333313999997,0.4908146858215332,0.0,0.016736984252929688,-0.7316874430320998,0.24241897,0.39466123878004067,0.3,-21.030976542576248
29,6,False,False,False,False,30,0.1111111111111111,0.0,0.0,0.4444444444444444,0.12499999979999997,0.5038084983825684,0.0,0.0,-0.6292565727711291,0.24241897,0.39064316716218217,0.3,-21.660233115347378
30,6,False,False,False,False,31,0.1111111111111111,0.0,0.0,0.4444444444444444,0.12916666645999997,0.5168120861053467,0.0,0.0,-0.7064350549246697,0.24241897,0.38763388157165846,0.3,-22.366668170272046
31,6,False,False,False,False,32,0.1111111111111111,0.0,0.0,0.4444444444444444,0.13333333311999998,0.5278177261352539,0.0,0.0,-0.6594225818991173,0.24241897,0.38983076008571776,0.3,-23.026090752171164
32,6,False,False,False,False,33,0.1111111111111111,0.0,0.0,0.4444444444444444,0.13749999978,0.5428144931793213,0.0,0.0,-0.7408722068509875,0.24241897,0.391453896542715,0.3,-23.766962959022152
33,6,False,False,False,False,34,0.1111111111111111,0.0,0.0,0.4444444444444444,0.14166666644,0.5548086166381836,0.0,0.0,-0.6557552967278363,0.24241897,0.3916757649153524,0.3,-24.422718255749988
34,6,False,False,False,False,35,0.1111111111111111,0.0,0.0,0.4444444444444444,0.14583333310000002,0.5668168067932129,0.0,0.0,-0.6779960294258688,0.24241897,0.39162976541657696,0.3,-25.100714285175858
35,6,False,False,False,False,36,0.1111111111111111,0.0,0.0,0.4444444444444444,0.14999999976000003,0.5968103408813477,0.0,0.0160067081451416,-0.6908754152112879,0.2444539,0.38546068208405515,0.3,-25.791589700387146
36,6,False,False,False,False,37,0.1111111111111111,0.0,0.0,0.4444444444444444,0.15416666642000004,0.6087846755981445,0.0,0.0,-0.6660584846393061,0.2444539,0.3812398408751714,0.3,-26.45764818502645
37,6,False,False,False,False,38,0.1111111111111111,0.0,0.0,0.4444444444444444,0.15833333308000005,0.619818925857544,0.0,0.0,-0.6915064583450984,0.2444539,0.38614330946164,0.3,-27.14915464337155
38,6,False,False,False,False,39,0.1111111111111111,0.0,0.0,0.4444444444444444,0.16249999974000007,0.633814811706543,0.0,0.0,-0.7738849151214638,0.2444539,0.3863326306865527,0.3,-27.923039558493013
39,6,False,False,False,False,40,0.1111111111111111,0.0,0.0,0.4444444444444444,0.16666666640000008,0.6458151340484619,0.0,0.0,-0.6317834293072585,0.2444539,0.38786410996023807,0.3,-28.55482298780027
40,6,False,False,False,False,41,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1708333330600001,0.6598150730133057,0.0,0.0,-0.6863420056032362,0.2444539,0.38982712093715455,0.3,-29.24116499340351
41,6,False,False,False,False,42,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1749999997200001,0.6717808246612549,0.0,0.0,-0.674169403863057,0.2444539,0.3921786524023891,0.3,-29.915334397266566
42,6,False,False,False,False,43,0.1111111111111111,0.0,0.0,0.4444444444444444,0.17916666638000012,0.7008147239685059,0.0,0.017005205154418945,-0.7171406948295186,0.24754463,0.38848973402316384,0.3,-30.632475092096083
43,6,False,False,False,False,44,0.1111111111111111,0.0,0.0,0.4444444444444444,0.18333333304000013,0.7192776203155518,0.0,0.0,-0.6433721444485275,0.24754463,0.3880510901057959,0.3,-31.27584723654461
44,6,False,False,False,False,45,0.1111111111111111,0.0,0.0,0.4444444444444444,0.18749999970000014,0.7312462329864502,0.0,0.0,-0.6338884148993467,0.24754463,0.3846576630239612,0.3,-31.909735651443956
45,6,False,False,False,False,46,0.1111111111111111,0.0,0.0,0.4444444444444444,0.19166666636000015,0.7442464828491211,0.0,0.0,-0.6648389664165425,0.24754463,0.38434334914275003,0.3,-32.5745746178605
46,6,False,False,False,False,47,0.1111111111111111,0.0,0.0,0.4444444444444444,0.19583333302000017,0.759253740310669,0.0,0.0,-0.6534915687244246,0.24754463,0.383897493160532,0.3,-33.228066186584925
47,6,False,False,False,False,48,0.1111111111111111,0.0,0.0,0.4444444444444444,0.19999999968000018,0.7712516784667969,0.0,0.0,-0.5947592785670841,0.24754463,0.38293117323329406,0.3,-33.82282546515201
48,6,False,False,False,False,49,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2041666663400002,0.7842249870300293,0.0,0.0,-0.6618984410789384,0.24754463,0.3800546382659003,0.3,-34.48472390623095
49,6,False,False,False,False,50,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2083333330000002,0.814223051071167,0.0,0.017011165618896484,-0.749464667195977,0.22396599,0.3810902940619235,0.3,-35.23418857342693
50,6,False,False,False,False,51,0.1111111111111111,0.0,0.0,0.4444444444444444,0.21249999966000022,0.8262524604797363,0.0,0.0,-0.8375386422985664,0.22396599,0.3833756663355335,0.3,-36.071727215725495
51,6,False,False,False,False,52,0.1111111111111111,0.0,0.0,0.4444444444444444,0.21666666632000023,0.8392457962036133,0.0,0.0,-0.6870083348828708,0.22396599,0.3833136940715103,0.3,-36.758735550608364
52,6,False,False,False,False,53,0.1111111111111111,0.0,0.0,0.4444444444444444,0.22083333298000024,0.8512179851531982,0.0,0.0,-0.71862851861255,0.22396599,0.38458629212308876,0.3,-37.47736406922091
53,6,False,False,False,False,54,0.1111111111111111,0.0,0.0,0.4444444444444444,0.22499999964000025,0.8631534576416016,0.0,0.0,-0.7823112392876291,0.22396599,0.3850691589010732,0.3,-38.25967530850854
54,6,False,False,False,False,55,0.1111111111111111,0.0,0.0,0.4444444444444444,0.22916666630000027,0.8741574287414551,0.0,0.0,-0.7469697494208679,0.22396599,0.3817067244389751,0.3,-39.00664505792941
55,6,False,False,False,False,56,0.1111111111111111,0.0,0.0,0.4444444444444444,0.23333333296000028,0.8881568908691406,0.0,0.0,-0.7474670946756015,0.22396599,0.3809903379279615,0.3,-39.75411215260501
56,6,False,False,False,False,57,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2374999996200003,0.9181196689605713,0.0,0.017005443572998047,-0.7212896160313375,0.22537473,0.3808023540193254,0.3,-40.475401768636345
57,6,False,False,False,False,58,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2416666662800003,0.9301571846008301,0.0,0.0,-0.7136030158788677,0.22537473,0.3780373570696755,0.3,-41.18900478451521
58,6,False,False,False,False,59,0.1111111111111111,0.0,0.0,0.4444444444444444,0.24583333294000032,0.9441201686859131,0.0,0.0,-0.7708255548323247,0.22537473,0.37774428675875865,0.3,-41.95983033934754
59,6,False,False,False,False,60,0.1111111111111111,0.0,0.0,0.4444444444444444,0.24999999960000033,0.9574337005615234,0.0,0.0,-0.7222852934561088,0.22537473,0.37302520524933364,0.3,-42.68211563280365
60,6,False,False,False,False,61,0.1111111111111111,0.0,0.0,0.4444444444444444,0.25416666626000034,0.9694392681121826,0.0,0.0,-0.66950235640344,0.22537473,0.36876196300181,0.3,-43.35161798920709
61,6,False,False,False,False,62,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2583333329200003,0.9844050407409668,0.0,0.0,-0.753896947027319,0.22537473,0.3646105684038263,0.3,-44.105514936234414
62,6,False,False,False,False,63,0.1111111111111111,0.0,0.0,0.4444444444444444,0.2624999995800003,0.9964327812194824,0.0,0.0,-0.7358166801287085,0.22537473,0.3608354591666537,0.3,-44.84133161636312
