,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,9,False,False,False,False,1,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.00416666666,0.1727001667022705,0.0,0.01800084114074707,-3.691723711988455,0.07787129,0.8091157261005728,0.3,-3.691723711988455
1,9,False,False,False,False,2,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.00833333332,0.18573665618896484,0.0,0.0,-3.6089032884219754,0.07867088,0.8063299252577026,0.3,-7.30062700041043
2,9,False,False,False,False,3,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.01249999998,0.1957085132598877,0.0,0.0,-3.9934599615702187,0.07307761,0.817338472762313,0.3,-11.29408696198065
3,9,False,False,False,False,4,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.01666666664,0.20771026611328125,0.0,0.0,-4.288921679455541,0.068849385,0.8159148344774706,0.3,-15.58300864143619
4,9,False,False,False,False,5,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.0208333333,0.2197403907775879,0.0,0.0,-4.397023681801677,0.0659252,0.824853534750189,0.3,-19.980032323237868
5,9,False,False,False,False,6,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.024999999959999998,0.23476743698120117,0.0,0.0,-4.170299940660809,0.0692017,0.8269216578271606,0.3,-24.150332263898676
6,9,False,False,False,False,7,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.029166666619999997,0.24635004997253418,0.0,0.0,-4.605686853421142,0.063209325,0.8283062375648368,0.3,-28.756019117319816
7,9,False,False,False,False,8,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.033333333279999995,0.27535295486450195,0.0,0.01700139045715332,-5.081040112447819,0.05690729,0.8329475702642355,0.3,-33.83705922976763
8,9,False,False,False,False,9,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.037499999939999994,0.28635382652282715,0.0,0.0,-5.688398734727595,0.051644832,0.8302770287332453,0.3,-39.525457964495224
9,9,False,False,False,False,10,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.04166666659999999,0.29635047912597656,0.0,0.0,-6.013791851143852,0.048199072,0.8345356293252292,0.3,-45.539249815639074
10,9,False,False,False,False,11,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.04583333325999999,0.30735063552856445,0.0,0.0,-6.397123199899723,0.045109894,0.8383397985230088,0.3,-51.9363730155388
11,9,False,False,False,False,12,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.04999999991999999,0.3193502426147461,0.0,0.0,-6.107684468277465,0.047105856,0.8356005647507188,0.3,-58.04405748381626
12,9,False,False,False,False,13,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.05416666657999999,0.33031797409057617,0.0,0.0,-6.899769388517045,0.04011937,0.8408449529550246,0.3,-64.9438268723333
13,9,False,False,False,False,14,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.058333333239999986,0.3413219451904297,0.0,0.0,-7.181286823240166,0.038263932,0.8376576475813142,0.3,-72.12511369557348
14,9,False,False,False,False,15,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.062499999899999985,0.37431859970092773,0.0,0.01898980140686035,-7.652225385732343,0.03553064,0.8431672058517553,0.3,-79.77733908130581
15,9,False,False,False,False,16,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.06666666655999999,0.3863239288330078,0.0,0.0,-7.980116947793742,0.03304838,0.8491932780315018,0.3,-87.75745602909956
16,9,False,False,False,False,17,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.07083333321999999,0.3963503837585449,0.0,0.0010004043579101562,-8.631078896689868,0.029154113,0.8532224570523217,0.3,-96.38853492578943
17,9,False,False,False,False,18,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.07499999987999999,0.4083251953125,0.0,0.0,-9.461346828942975,0.024448218,0.858549391752682,0.3,-105.84988175473241
18,9,False,False,False,False,19,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.07916666653999999,0.41934990882873535,0.0,0.0,-8.487229448825827,0.030111557,0.8598720130852553,0.3,-114.33711120355824
19,9,False,False,False,False,20,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.08333333319999998,0.4313511848449707,0.0,0.0,-9.42623740845618,0.024627969,0.8641462533451166,0.3,-123.76334861201441
20,9,False,False,False,False,21,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.08749999985999998,0.44207143783569336,0.0,0.0,-9.32480268626463,0.024854427,0.86718418602014,0.3,-133.08815129827903
21,9,False,False,False,False,22,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.09166666651999998,0.47208428382873535,0.0,0.01598668098449707,-9.699456696243956,0.023279293,0.8667383837232568,0.3,-142.787607994523
22,9,False,False,False,False,23,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.09583333317999998,0.5450830459594727,0.0,0.0,-9.197289407796942,0.025493706,0.8667895494116223,0.3,-151.98489740231994
23,9,False,False,False,False,24,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.09999999983999998,0.5643541812896729,0.0,0.0,-9.983377163020615,0.02184206,0.866277423098423,0.3,-161.96827456534055
24,9,False,False,False,False,25,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.10416666649999998,0.5793483257293701,0.0,0.0,-9.871170898068781,0.022682752,0.87318666221744,0.3,-171.83944546340933
25,9,False,False,False,False,26,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.10833333315999998,0.5903775691986084,0.0,0.0,-9.211096242196604,0.026240291,0.8780168493486982,0.3,-181.05054170560595
26,9,False,False,False,False,27,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.11249999981999997,0.6023757457733154,0.0,0.0,-8.085218545374522,0.032029912,0.8845727883636473,0.3,-189.13576025098047
27,9,False,False,False,False,28,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.11666666647999997,0.612370491027832,0.0,0.0,-8.557905050803816,0.029292805,0.8816735236354101,0.3,-197.69366530178428
28,9,False,False,False,False,29,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.12083333313999997,0.645343542098999,0.0,0.017995357513427734,-8.964470938713687,0.027230162,0.8757261615002391,0.3,-206.65813624049795
29,9,False,False,False,False,30,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.12499999979999997,0.6573784351348877,0.0,0.0,-9.299317293652557,0.025587056,0.8759183834762216,0.3,-215.95745353415052
30,9,False,False,False,False,31,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.12916666645999997,0.6703588962554932,0.0,0.0,-8.55312219490928,0.02909681,0.8790238590423807,0.3,-224.5105757290598
31,9,False,False,False,False,32,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.13333333311999998,0.6843559741973877,0.0,0.0,-8.950537371930698,0.026961792,0.8760990494643812,0.3,-233.4611131009905
32,9,False,False,False,False,33,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.13749999978,0.6963815689086914,0.0,0.0,-9.09364049808526,0.026181165,0.8744842578503428,0.3,-242.55475359907575
33,9,False,False,False,False,34,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.14166666644,0.7073781490325928,0.0,0.0,-7.3146294545243515,0.03799506,0.8840702125597433,0.3,-249.8693830536001
34,9,False,False,False,False,35,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.14583333310000002,0.7193772792816162,0.0,0.0,-6.10663104623477,0.0472095,0.8898585685958668,0.3,-255.97601409983488
35,9,False,False,False,False,36,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.14999999976000003,0.7513759136199951,0.0,0.019000530242919922,-5.815873091189621,0.049933773,0.8932582610815554,0.3,-261.7918871910245
36,9,False,False,False,False,37,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.15416666642000004,0.7643487453460693,0.0,0.0,-5.354761300095517,0.055065483,0.8960424930037856,0.3,-267.14664849112
37,9,False,False,False,False,38,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.15833333308000005,0.7763803005218506,0.0,0.0,-4.865516455707487,0.061232105,0.9003612564164241,0.3,-272.0121649468275
38,9,False,False,False,False,39,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.16249999974000007,0.7853670120239258,0.0,0.0,-5.394110989811061,0.054950625,0.8933449925514614,0.3,-277.40627593663856
39,9,False,False,False,False,40,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.16666666640000008,0.7983760833740234,0.0,0.0,-5.645666154637466,0.051711727,0.8903171165416229,0.3,-283.05194209127603
40,9,False,False,False,False,41,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.1708333330600001,0.8083705902099609,0.0,0.0,-5.853790230837001,0.049268037,0.8854054462972393,0.3,-288.905732322113
41,9,False,False,False,False,42,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.1749999997200001,0.8173761367797852,0.0,0.0,-5.884831906105551,0.049268037,0.8829977614335721,0.3,-294.79056422821856
