,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,8,False,False,False,False,1,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.00416666666,0.1609666347503662,0.0,0.021972179412841797,-1.4337349428639072,0.18956761,0.9033144527032627,0.3,-1.4337349428639072
1,8,False,False,False,False,2,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.00833333332,0.18099498748779297,0.0,0.0,-1.4063045034363304,0.19385442,0.9036570950087974,0.3,-2.8400394463002376
2,8,False,False,False,False,3,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.01249999998,0.19399380683898926,0.0,0.0,-1.4098772405187414,0.19108774,0.906776718492812,0.3,-4.249916686818979
3,8,False,False,False,False,4,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.01666666664,0.20775628089904785,0.0,0.0,-1.4027562890777683,0.19422364,0.9017974955536575,0.3,-5.652672975896747
4,8,False,False,False,False,5,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.0208333333,0.22075843811035156,0.0,0.0,-1.4598510313798203,0.18776938,0.9043507520762045,0.3,-7.112524007276567
5,8,False,False,False,False,6,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.024999999959999998,0.23375916481018066,0.0009980201721191406,0.0,-1.4990615928261695,0.17972663,0.9026455302832365,0.3,-8.611585600102737
6,8,False,False,False,False,7,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.029166666619999997,0.24875593185424805,0.0,0.0,-1.528082843848873,0.17431572,0.9011765938583298,0.3,-10.13966844395161
7,8,False,False,False,False,8,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.033333333279999995,0.2807588577270508,0.0,0.018007516860961914,-1.6690465062242634,0.1565526,0.9023988447626705,0.3,-11.808714950175874
8,8,False,False,False,False,9,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.037499999939999994,0.2977590560913086,0.0,0.0,-1.7028912792875714,0.15429996,0.9015433060008146,0.3,-13.511606229463446
9,8,False,False,False,False,10,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.04166666659999999,0.3107638359069824,0.0,0.0,-1.6849707355431265,0.150595,0.8987375283786635,0.3,-15.196576965006573
10,8,False,False,False,False,11,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.04583333325999999,0.3257596492767334,0.0,0.0,-1.84965277771564,0.14584169,0.8976100470777455,0.3,-17.04622974272221
11,8,False,False,False,False,12,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.04999999991999999,0.33875370025634766,0.0,0.0,-1.761061345503625,0.1496349,0.896767697368317,0.3,-18.807291088225835
12,8,False,False,False,False,13,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.05416666657999999,0.35176897048950195,0.0,0.0,-1.7319649526748562,0.15295833,0.8960661306573566,0.3,-20.539256040900693
13,8,False,False,False,False,14,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.058333333239999986,0.36775660514831543,0.0,0.0,-1.7355836093632038,0.15013596,0.8946431283215709,0.3,-22.274839650263896
14,8,False,False,False,False,15,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.062499999899999985,0.40273165702819824,0.0,0.018028974533081055,-1.763543526592969,0.15041678,0.895196309663094,0.3,-24.038383176856865
15,8,False,False,False,False,16,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.06666666655999999,0.4207601547241211,0.0,0.0,-1.7652273822975109,0.15142466,0.889481490764224,0.3,-25.803610559154375
16,8,False,False,False,False,17,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.07083333321999999,0.43675732612609863,0.0,0.0,-1.813357711537596,0.1482977,0.8905191520350902,0.3,-27.61696827069197
17,8,False,False,False,False,18,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.07499999987999999,0.4517531394958496,0.0,0.0,-1.8854704695460622,0.14283374,0.8920223812300951,0.3,-29.502438740238034
18,8,False,False,False,False,19,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.07916666653999999,0.465761661529541,0.0,0.0,-1.9012623412970036,0.13937159,0.8874852345426761,0.3,-31.403701081535036
19,8,False,False,False,False,20,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.08333333319999998,0.4797685146331787,0.0,0.0,-1.8374124096593034,0.14139853,0.8897493627669705,0.3,-33.24111349119434
20,8,False,False,False,False,21,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.08749999985999998,0.4957563877105713,0.0,0.0,-1.8885547583904334,0.13805413,0.8903239088797771,0.3,-35.129668249584775
21,8,False,False,False,False,22,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.09166666651999998,0.5227582454681396,0.0,0.016997814178466797,-1.7062169822395121,0.14716476,0.8892895556392909,0.3,-36.835885231824285
22,8,False,False,False,False,23,0.18181818181818182,0.0,0.09090909090909091,0.36363636363636365,0.09583333317999998,0.53572678565979,0.0,0.0,-1.7903932974039434,0.14847122,0.8835493793046383,0.3,-38.62627852922823
