,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,2,False,False,False,False,1,0.0,0.0,0.0,0.2,0.00416666666,0.16200757026672363,0.0,0.016002178192138672,-0.8494161240264209,0.20051244,0.369162020776008,0.3,-0.8494161240264209
1,2,False,False,False,False,2,0.0,0.0,0.0,0.2,0.00833333332,0.1720128059387207,0.0,0.0,-0.8223429762961296,0.19873467,0.3677236241879977,0.3,-1.6717591003225505
2,2,False,False,False,False,3,0.0,0.0,0.0,0.2,0.01249999998,0.1809990406036377,0.0,0.0,-0.826015672457628,0.19568141,0.3660057365596346,0.3,-2.4977747727801782
3,2,False,False,False,False,4,0.0,0.0,0.0,0.2,0.01666666664,0.19100046157836914,0.0,0.0,-0.9496501036708862,0.19154136,0.3640352814921215,0.3,-3.4474248764510644
4,2,False,False,False,False,5,0.0,0.0,0.0,0.2,0.0208333333,0.2010021209716797,0.0,0.0,-0.9056743342067372,0.18850756,0.3649741977266672,0.3,-4.353099210657802
5,2,False,False,False,False,6,0.0,0.0,0.0,0.2,0.024999999959999998,0.2120075225830078,0.0,0.0,-0.8931903357731675,0.18686569,0.3608322253858149,0.3,-5.246289546430969
6,2,False,False,False,False,7,0.0,0.0,0.0,0.2,0.029166666619999997,0.2227485179901123,0.0,0.0,-0.9408196930134043,0.18756992,0.3524137857294507,0.3,-6.187109239444373
7,2,False,False,False,False,8,0.0,0.0,0.0,0.2,0.033333333279999995,0.2527194023132324,0.0,0.018997907638549805,-1.2022890712159333,0.1500335,0.3448738755514918,0.3,-7.389398310660306
8,2,False,False,False,False,9,0.0,0.0,0.0,0.2,0.037499999939999994,0.2617483139038086,0.0,0.0,-1.1799607448482548,0.15176988,0.3346096180801402,0.3,-8.569359055508562
9,2,False,False,False,False,10,0.0,0.0,0.0,0.2,0.04166666659999999,0.27374839782714844,0.0,0.0,-1.1523633075094717,0.15114178,0.32915340847414176,0.3,-9.721722363018033
10,2,False,False,False,False,11,0.0,0.0,0.0,0.2,0.04583333325999999,0.2877490520477295,0.0010042190551757812,0.0,-1.1880561305855146,0.1494699,0.3249064017074942,0.3,-10.909778493603548
11,2,False,False,False,False,12,0.0,0.0,0.0,0.2,0.04999999991999999,0.29971981048583984,0.0,0.0,-1.2363884079389145,0.14723521,0.3223449403389477,0.3,-12.146166901542463
12,2,False,False,False,False,13,0.0,0.0,0.0,0.2,0.05416666657999999,0.3117198944091797,0.0,0.0,-1.1740883993679967,0.14607528,0.3157492713450812,0.3,-13.32025530091046
13,2,False,False,False,False,14,0.0,0.0,0.0,0.2,0.058333333239999986,0.3207426071166992,0.0,0.0,-1.2899656008133287,0.14264417,0.31306615700518836,0.3,-14.610220901723789
14,2,False,False,False,False,15,0.0,0.0,0.0,0.2,0.062499999899999985,0.3497200012207031,0.0,0.015999555587768555,-1.6940663821211093,0.119289614,0.3067971161273887,0.3,-16.3042872838449
15,2,False,False,False,False,16,0.0,0.0,0.0,0.2,0.06666666655999999,0.35875535011291504,0.0,0.0,-1.8340728135506592,0.11425364,0.30214922093854096,0.3,-18.13836009739556
16,2,True,False,False,False,17,0.16666666666666666,0.0,0.0,0.16666666666666666,0.07083333321999999,0.36871790885925293,,0.0,500.0,0.11015911,0.29841258397241155,0.3,481.86163990260445
