,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,sim_time,cpu_time,action_cpu_time_ur5_1,pcr_sensor_update_time,reward_ur5_1,min_distance_to_obstacles,distance_ur5_1,distance_threshold_ur5_1,ep_reward
0,1,False,False,False,False,1,0.0,0.0,0.0,0.0,0.00416666666,2.9205009937286377,0.0,0.01800394058227539,-1.0590885444241387,0.18533409,0.5541352758933662,0.3,-1.0590885444241387
1,1,False,False,False,False,2,0.0,0.0,0.0,0.0,0.00833333332,2.938519239425659,0.0,0.0,-1.0140600903036041,0.1893902,0.548660345106493,0.3,-2.073148634727743
2,1,False,False,False,False,3,0.0,0.0,0.0,0.0,0.01249999998,2.950491428375244,0.0,0.0,-0.9866051017680112,0.19212487,0.5490584052978915,0.3,-3.0597537364957543
3,1,False,False,False,False,4,0.0,0.0,0.0,0.0,0.01666666664,2.962507963180542,0.0,0.0,-1.0377206771840821,0.19680946,0.5452409794168234,0.3,-4.097474413679836
4,1,False,False,False,False,5,0.0,0.0,0.0,0.0,0.0208333333,2.9764931201934814,0.0,0.0,-1.0459137244258145,0.19340314,0.5540256342800662,0.3,-5.143388138105651
5,1,False,False,False,False,6,0.0,0.0,0.0,0.0,0.024999999959999998,2.9894919395446777,0.0,0.0,-1.0030182450099514,0.19509326,0.5543326200661259,0.3,-6.146406383115602
6,1,False,False,False,False,7,0.0,0.0,0.0,0.0,0.029166666619999997,3.0034947395324707,0.0,0.0,-1.0225541498652084,0.1993372,0.5575054118868554,0.3,-7.168960532980811
7,1,False,False,False,False,8,0.0,0.0,0.0,0.0,0.033333333279999995,3.034525156021118,0.0,0.01600170135498047,-1.0077043548080489,0.20039648,0.5574597433027557,0.3,-8.17666488778886
8,1,False,False,False,False,9,0.0,0.0,0.0,0.0,0.037499999939999994,3.0465269088745117,0.0,0.0,-1.0547708579745771,0.2056215,0.5658947407988467,0.3,-9.231435745763438
9,1,False,False,False,False,10,0.0,0.0,0.0,0.0,0.04166666659999999,3.060494899749756,0.0,0.0,-1.0612939900720106,0.20825467,0.5751723828850777,0.3,-10.292729735835449
10,1,False,False,False,False,11,0.0,0.0,0.0,0.0,0.04583333325999999,3.0764970779418945,0.0,0.0,-0.9670235839097586,0.20832106,0.5818790777173798,0.3,-11.259753319745208
11,1,False,False,False,False,12,0.0,0.0,0.0,0.0,0.04999999991999999,3.0904922485351562,0.0009832382202148438,0.0,-0.9930303649260699,0.20641364,0.580843551705106,0.3,-12.252783684671279
12,1,False,False,False,False,13,0.0,0.0,0.0,0.0,0.05416666657999999,3.1054909229278564,0.0,0.0,-1.1179782922921466,0.20251726,0.5809278014981113,0.3,-13.370761976963426
13,1,False,False,False,False,14,0.0,0.0,0.0,0.0,0.058333333239999986,3.1185097694396973,0.0,0.0,-1.033366718863507,0.19903736,0.5825833307317853,0.3,-14.404128695826932
14,1,False,False,False,False,15,0.0,0.0,0.0,0.0,0.062499999899999985,3.153211832046509,0.0,0.019727706909179688,-0.9733100993435898,0.19979595,0.5788978404069212,0.3,-15.377438795170521
15,1,False,False,False,False,16,0.0,0.0,0.0,0.0,0.06666666655999999,3.1652121543884277,0.0,0.0,-0.960999306274436,0.20484024,0.5799452473219491,0.3,-16.338438101444957
16,1,False,False,False,False,17,0.0,0.0,0.0,0.0,0.07083333321999999,3.177786350250244,0.0,0.0,-1.0796208084480448,0.20306748,0.5828427123876311,0.3,-17.418058909893002
17,1,False,False,False,False,18,0.0,0.0,0.0,0.0,0.07499999987999999,3.1917901039123535,0.0,0.0,-1.06040994201044,0.19952309,0.5828728180412088,0.3,-18.478468851903443
18,1,False,False,False,False,19,0.0,0.0,0.0,0.0,0.07916666653999999,3.202791929244995,0.0,0.0,-0.9960524895041916,0.20125718,0.5810013685953231,0.3,-19.474521341407634
19,1,False,False,False,False,20,0.0,0.0,0.0,0.0,0.08333333319999998,3.220755100250244,0.0,0.0,-1.104535786424983,0.1994197,0.5806972839404504,0.3,-20.579057127832616
20,1,False,False,False,False,21,0.0,0.0,0.0,0.0,0.08749999985999998,3.233790397644043,0.0,0.0,-0.9859202014168718,0.19920917,0.5855619337668436,0.3,-21.564977329249487
21,1,False,False,False,False,22,0.0,0.0,0.0,0.0,0.09166666651999998,3.2657666206359863,0.0,0.017971277236938477,-1.0279930009383524,0.20149516,0.593714639835535,0.3,-22.59297033018784
22,1,False,False,False,False,23,0.0,0.0,0.0,0.0,0.09583333317999998,3.281782865524292,0.0,0.0,-1.0510903444794188,0.20315434,0.5915018943597627,0.3,-23.64406067466726
23,1,False,False,False,False,24,0.0,0.0,0.0,0.0,0.09999999983999998,3.2967917919158936,0.0,0.0,-1.0504244211856077,0.20111379,0.5994237999601867,0.3,-24.694485095852865
24,1,False,False,False,False,25,0.0,0.0,0.0,0.0,0.10416666649999998,3.3146934509277344,0.0,0.0,-1.053467539835189,0.19721848,0.6039074216146236,0.3,-25.747952635688055
25,1,False,False,False,False,26,0.0,0.0,0.0,0.0,0.10833333315999998,3.3276925086975098,0.0,0.0,-1.046598600638471,0.19469997,0.6029338816929716,0.3,-26.794551236326527
26,1,False,False,False,False,27,0.0,0.0,0.0,0.0,0.11249999981999997,3.346662759780884,0.0,0.0,-1.1029991453350272,0.19530945,0.603130326508096,0.3,-27.897550381661553
